,INCIDENT_UNIQUE_IDENTIFIER,SUBJECT_GENDER,SUBJECT_DETAILS,SUBJECT_RACE,SUBJECT_DETAILS.2,SEARCH_REASON,INCIDENT_REASON,INCIDENT_REASON.1,VEHICLE_MAKE,VEHICLE_YEAR,VEHICLE_COLOR,VEHICLE_DETAILS,VEHICLE_DETAILS.1,OFFICER_SUPERVISOR,OFFICER_ID,OFFICER_ASSIGNMENT,OFFICER_AGE,LOCATION_STREET_NUMBER,LOCATION_CITY,Year,Month,Day,UNKNOWN_FIELD_TYPE,UNKNOWN_FIELD_TYPE,UNKNOWN_FIELD_TYPE,UNKNOWN_FIELD_TYPE,UNKNOWN_FIELD_TYPE,SEARCH_CONDUCTED,SEARCH_CONDUCTED,DISPOSITION,DISPOSITION,DISPOSITION,occurances,Cluster_kmeans
73,OTHER,1,YES,White,Light,PROBABLE CAUSE,RADIO CALL,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8949.0,103536,4,0.2571428571428571,485,Roxbury,0.25,0.1818181818181818,0.06666666666666668,0,1,0,1,1,1,0,0,1,1,1,14
74,OTHER,1,YES,Black,Med,CONSENT SEARCH,MOTOR VEHICLE VIOLATION,INVESTIGATE,HONDA,2003.0,GREY,PASSENGER,MA,11312.0,83575,16,0.18571428571428572,OTHER,Roxbury,0.25,0.6363636363636364,0.7,0,1,0,1,0,1,0,0,1,0,1,12
75,OTHER,1,YES,White,Fair,REASONABLE SUSPICION,OTHER,INVESTIGATE,HONDA,2002.0,GREY,DRIVER,MA,11756.0,116933,4,0.14285714285714285,485,OTHER,0.5,0.0,0.4666666666666667,0,1,0,0,0,1,0,0,1,0,1,8
76,OTHER,1,YES,Hispanic,Med,REASONABLE SUSPICION,RADIO CALL,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8695.0,51558,5,0.18571428571428572,1350,Dorchester,0.0,0.4545454545454545,0.3666666666666667,0,0,0,1,0,1,0,0,1,0,1,10
77,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,RADIO CALL,INVESTIGATE,HONDA,2000.0,GREEN,DRIVER,MA,10591.0,OTHER,4,0.17142857142857143,485,Mattapan,0.0,0.4545454545454545,0.4666666666666667,0,1,0,1,0,1,0,0,1,0,1,8
78,OTHER,1,YES,White,Fair,PROBABLE CAUSE,RADIO CALL,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,86124.0,75636,16,0.14285714285714285,4562,Boston,0.25,0.7272727272727273,0.5333333333333333,0,1,0,1,1,1,0,0,1,0,1,14
79,OTHER,1,NO,Hispanic,Med,REASONABLE SUSPICION,INVESTIGATIVE,VAL,TOYOTA,2001.0,WHITE,DRIVER,MA,11596.0,8663,2,0.1,506,East Boston,0.75,0.36363636363636365,0.1,0,1,0,1,0,1,0,0,1,0,1,3
80,OTHER,1,YES,White,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11596.0,51000,2,0.32857142857142857,506,East Boston,0.25,0.2727272727272727,0.5,0,1,0,1,0,1,0,0,1,0,1,15
81,OTHER,1,YES,Black,Med,PROBABLE CAUSE,RADIO CALL,INVESTIGATE,TOYOTA,2001.0,WHITE,DRIVER,MA,11756.0,116141,4,0.18571428571428572,485,Dorchester,0.5,0.09090909090909091,0.13333333333333333,0,1,0,0,0,1,0,0,1,0,1,3
82,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11756.0,116885,4,0.17142857142857143,485,Dorchester,0.5,0.1818181818181818,0.2,0,1,0,1,1,1,0,0,1,0,1,17
83,OTHER,1,YES,Hispanic,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8949.0,82861,1,0.18571428571428572,543,Boston,0.0,0.7272727272727273,0.7333333333333333,0,0,0,1,0,1,0,0,1,0,1,5
84,OTHER,1,YES,Black,Dark,CONSENT SEARCH,INVESTIGATIVE,VAL,HONDA,2008.0,BLACK,DRIVER,MA,11756.0,102353,4,0.17142857142857143,485,Dorchester,0.75,0.8181818181818182,0.5333333333333333,0,1,0,0,0,1,0,0,1,0,1,8
85,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,86201.0,12198,16,0.18571428571428572,485,OTHER,0.0,0.5454545454545454,0.03333333333333333,0,1,0,1,1,1,0,0,1,0,1,16
86,OTHER,1,YES,Black,Dark,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11826.0,83575,16,0.17142857142857143,OTHER,Dorchester,0.25,0.4545454545454545,0.2,0,1,0,1,0,1,0,0,1,0,1,16
87,OTHER,1,YES,Black,Light,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,86199.0,103536,16,0.15714285714285714,OTHER,Roxbury,1.0,0.36363636363636365,0.1,0,1,0,0,0,1,0,0,1,0,1,16
88,OTHER,1,NO,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10548.0,82861,1,0.15714285714285714,4771,Dorchester,0.0,0.0,0.23333333333333334,0,1,1,0,1,1,0,0,1,0,1,9
89,OTHER,1,YES,Black,Med,PROBABLE CAUSE,RADIO CALL,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,9021.0,75645,5,0.18571428571428572,1350,Dorchester,0.5,0.5454545454545454,0.26666666666666666,0,1,0,1,1,1,0,0,1,0,1,10
90,OTHER,1,YES,Hispanic,Med,REASONABLE SUSPICION,INVESTIGATIVE,VAL,HONDA,2003.0,GREY,PASSENGER,MA,86201.0,91925,16,0.18571428571428572,4771,Roslindale,0.0,0.4545454545454545,0.8333333333333334,0,1,0,1,0,1,0,0,1,0,1,12
91,OTHER,1,YES,Hispanic,Light,PROBABLE CAUSE,INVESTIGATIVE,VAL,HONDA,2000.0,BLUE,PASSENGER,MA,11756.0,103780,9,0.14285714285714285,822,Jamaica Plain,0.75,0.7272727272727273,0.7666666666666667,0,1,0,1,0,1,0,0,1,0,1,7
92,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11610.0,116899,3,0.18571428571428572,485,Dorchester,0.5,0.7272727272727273,0.3666666666666667,0,0,0,1,0,1,0,0,1,0,1,6
93,OTHER,1,YES,White,Light,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,HONDA,2002.0,GREY,DRIVER,MA,11756.0,116909,4,0.2571428571428571,485,Dorchester,1.0,0.0,0.23333333333333334,0,1,0,1,0,1,0,0,1,0,1,8
94,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11826.0,74876,16,0.17142857142857143,OTHER,Dorchester,0.0,0.2727272727272727,0.4666666666666667,0,1,0,1,0,1,0,0,1,0,1,1
95,OTHER,1,NO,Hispanic,Light,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11596.0,11699,2,0.17142857142857143,506,East Boston,0.75,0.8181818181818182,0.2,0,1,0,1,0,1,0,0,1,0,1,15
96,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10132.0,98656,10,0.18571428571428572,OTHER,OTHER,0.75,0.4545454545454545,0.3333333333333333,0,1,0,1,0,1,0,0,1,0,1,16
97,OTHER,1,NO,White,Light,PROBABLE CAUSE,MOTOR VEHICLE VIOLATION,INVESTIGATE,HONDA,2002.0,GREY,DRIVER,MA,8662.0,10732,6,0.17142857142857143,2893,Boston,0.5,0.5454545454545454,0.3333333333333333,0,1,0,1,0,1,0,0,1,1,1,13
98,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,86201.0,86212,16,0.17142857142857143,485,OTHER,0.0,0.36363636363636365,0.7666666666666667,0,1,0,1,1,1,0,0,1,0,1,9
99,OTHER,1,YES,Black,Med,PROBABLE CAUSE,OTHER,INVESTIGATE,HONDA,2000.0,GREEN,DRIVER,MA,10739.0,11804,16,0.18571428571428572,4562,Boston,0.0,0.9090909090909091,0.4666666666666667,0,1,0,1,0,1,0,0,1,0,1,13
100,OTHER,1,YES,Black,Med,PROBABLE CAUSE,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10739.0,80420,16,0.18571428571428572,4562,Boston,0.0,0.7272727272727273,0.8,0,1,0,0,0,1,0,0,1,0,1,1
101,OTHER,1,YES,Hispanic,Med,PROBABLE CAUSE,OTHER,INVESTIGATE,HONDA,2002.0,BLACK,PASSENGER,MA,10060.0,75647,1,0.18571428571428572,2800,Charlestown,0.25,0.1818181818181818,0.6333333333333333,0,1,1,0,1,1,0,0,1,0,1,7
102,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,MOTOR VEHICLE VIOLATION,INVESTIGATE,HONDA,2002.0,BLACK,PASSENGER,MA,10132.0,103765,16,0.18571428571428572,OTHER,Dorchester,0.75,0.36363636363636365,0.7666666666666667,0,1,0,0,0,1,0,0,1,0,1,2
103,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,MOTOR VEHICLE VIOLATION,INVESTIGATE,HONDA,2003.0,GREY,PASSENGER,MA,8488.0,OTHER,11,0.17142857142857143,OTHER,Roslindale,0.5,0.7272727272727273,0.5333333333333333,0,1,0,1,0,1,0,0,1,0,1,12
104,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,MOTOR VEHICLE VIOLATION,INVESTIGATE,HONDA,2002.0,GREY,DRIVER,MA,11756.0,OTHER,4,0.18571428571428572,485,Dorchester,1.0,0.36363636363636365,0.3666666666666667,0,0,0,1,0,1,0,0,1,0,1,8
105,OTHER,1,YES,Black,Med,PROBABLE CAUSE,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10739.0,98663,16,0.18571428571428572,485,OTHER,0.5,0.5454545454545454,0.8666666666666667,0,1,0,1,1,1,0,0,1,0,1,1
106,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,DRUGS,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8949.0,12271,1,0.18571428571428572,543,Boston,0.5,0.36363636363636365,0.4666666666666667,0,0,0,1,0,1,0,0,1,0,1,5
107,OTHER,1,YES,Hispanic,Med,PROBABLE CAUSE,RADIO CALL,B&E,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11596.0,11951,2,0.18571428571428572,506,East Boston,0.25,0.2727272727272727,0.3,0,1,0,1,1,1,0,0,1,0,1,15
108,OTHER,1,YES,Black,Light,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,HONDA,2003.0,GREY,PASSENGER,MA,10132.0,106678,16,0.15714285714285714,OTHER,Dorchester,0.5,0.6363636363636364,0.23333333333333334,0,0,0,1,0,0,1,0,1,0,1,12
109,OTHER,1,NO,White,Light,CONSENT SEARCH,RADIO CALL,DRUGS,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10739.0,103559,16,0.17142857142857143,485,OTHER,0.75,0.8181818181818182,0.06666666666666668,0,1,1,1,0,1,0,0,1,0,1,14
110,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,VAL,HONDA,2001.0,WHITE,PASSENGER,MA,10132.0,81410,16,0.18571428571428572,OTHER,Hyde Park,0.75,0.5454545454545454,0.16666666666666669,0,1,0,1,1,1,0,0,1,0,1,2
111,OTHER,1,YES,White,Light,CONSENT SEARCH,INVESTIGATIVE,TRESPASSING,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10251.0,11106,8,0.2571428571428571,2893,OTHER,0.75,0.4545454545454545,0.03333333333333333,0,1,0,1,1,1,0,0,1,0,1,0
112,OTHER,1,YES,White,Light,PROBABLE CAUSE,INVESTIGATIVE,TRESPASSING,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11401.0,116107,7,0.2571428571428571,1033,Brighton,0.5,0.2727272727272727,0.8,0,1,0,1,0,1,0,0,1,0,1,14
113,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10132.0,75636,16,0.17142857142857143,4562,Boston,0.75,0.9999999999999999,0.06666666666666668,0,1,0,1,0,1,0,0,1,0,1,9
114,OTHER,1,NO,Black,Dark,PROBABLE CAUSE,INVESTIGATIVE,PUBLIC DRINKING,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8311.0,96728,10,0.14285714285714285,OTHER,OTHER,0.25,0.36363636363636365,0.3666666666666667,0,0,0,1,0,1,0,0,1,0,1,9
115,OTHER,1,YES,Black,Dark,REASONABLE SUSPICION,MOTOR VEHICLE VIOLATION,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11596.0,10410,2,0.17142857142857143,506,East Boston,0.75,0.9999999999999999,0.2,0,1,0,0,0,1,0,0,1,0,1,15
116,OTHER,1,YES,Black,Dark,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11756.0,106713,4,0.17142857142857143,485,Mattapan,0.5,0.2727272727272727,0.4,0,1,0,1,1,1,0,0,1,0,1,17
117,OTHER,1,YES,Hispanic,Med,REASONABLE SUSPICION,INVESTIGATIVE,DRUGS,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11610.0,103567,3,0.18571428571428572,485,Dorchester,0.0,0.8181818181818182,0.8666666666666667,0,1,0,1,0,1,0,0,1,0,1,6
118,OTHER,1,YES,Black,Light,CONSENT SEARCH,MOTOR VEHICLE VIOLATION,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11312.0,102331,16,0.15714285714285714,4562,Boston,0.25,0.6363636363636364,0.7,0,1,0,0,1,1,0,0,1,0,1,16
119,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,RADIO CALL,DRUGS,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8662.0,10067,4,0.17142857142857143,485,Mattapan,0.0,0.0,0.2,0,1,0,0,1,1,0,0,1,0,1,17
120,OTHER,1,NO,White,Light,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,HONDA,2000.0,GREEN,DRIVER,MA,12283.0,10601,3,0.17142857142857143,485,Roxbury,0.5,0.5454545454545454,0.9333333333333333,0,0,0,1,0,1,0,0,1,0,1,13
121,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11689.0,11689,16,0.18571428571428572,485,OTHER,0.0,0.5454545454545454,0.3333333333333333,0,1,0,1,0,1,0,0,1,0,1,9
122,OTHER,1,YES,Black,Light,REASONABLE SUSPICION,RADIO CALL,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11610.0,99825,3,0.15714285714285714,485,Dorchester,0.75,0.36363636363636365,0.8,0,1,0,0,1,1,0,0,1,0,1,6
123,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11756.0,108891,4,0.18571428571428572,485,Dorchester,0.75,0.6363636363636364,0.13333333333333333,0,1,0,1,0,1,0,0,1,0,1,17
124,OTHER,1,YES,White,Fair,PROBABLE CAUSE,OTHER,WARRANTS,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8311.0,OTHER,10,0.14285714285714285,OTHER,OTHER,0.25,0.0,0.8,0,1,0,1,0,1,0,0,0,1,1,18
125,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,MOTOR VEHICLE VIOLATION,VAL,HONDA,2001.0,BLUE,DRIVER,MA,9021.0,107105,5,0.18571428571428572,1350,OTHER,0.5,0.0,0.3666666666666667,0,0,0,1,0,1,0,0,1,0,1,13
126,OTHER,1,YES,Black,Dark,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11610.0,98656,3,0.17142857142857143,485,Roxbury,0.5,0.0,0.6666666666666666,0,1,0,1,0,1,0,0,1,0,1,6
127,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,MOTOR VEHICLE VIOLATION,VAL,TOYOTA,2001.0,WHITE,DRIVER,MA,11756.0,116141,1,0.18571428571428572,4771,South End,0.5,0.36363636363636365,0.7666666666666667,0,0,0,0,1,1,0,0,1,0,1,3
128,OTHER,1,NO,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,DISTURBANCE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,9375.0,99249,16,0.15714285714285714,OTHER,Dorchester,0.75,0.6363636363636364,0.9666666666666667,0,1,0,0,0,1,0,0,1,0,1,16
129,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,HONDA,2002.0,BLACK,PASSENGER,MA,86124.0,91893,16,0.18571428571428572,4562,Boston,0.75,0.5454545454545454,0.8333333333333334,0,1,0,0,0,1,0,0,1,0,1,7
130,OTHER,1,YES,White,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8949.0,OTHER,1,0.32857142857142857,543,Boston,0.25,0.6363636363636364,0.8,0,1,0,0,0,1,0,0,1,0,1,5
131,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,86201.0,80420,16,0.18571428571428572,OTHER,Dorchester,0.0,0.2727272727272727,0.8,0,0,0,1,0,1,0,0,1,0,1,16
132,OTHER,1,YES,Hispanic,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,86124.0,107106,16,0.18571428571428572,4562,Boston,1.0,0.2727272727272727,0.7,0,1,0,1,0,1,0,0,1,0,1,9
133,OTHER,1,YES,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11826.0,83574,16,0.18571428571428572,OTHER,Roxbury,0.0,0.36363636363636365,0.03333333333333333,0,1,0,1,0,1,0,0,1,0,1,16
134,OTHER,1,YES,Black,Med,PROBABLE CAUSE,OTHER,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10060.0,75647,1,0.18571428571428572,OTHER,OTHER,0.25,0.36363636363636365,0.7666666666666667,0,1,1,1,1,1,0,1,1,0,1,1
135,OTHER,1,YES,Black,Dark,REASONABLE SUSPICION,RADIO CALL,DISTURBANCE,HONDA,2000.0,GREEN,DRIVER,MA,10402.0,OTHER,11,0.17142857142857143,OTHER,Roslindale,0.25,0.4545454545454545,0.9,0,0,0,1,0,1,0,0,1,0,1,13
136,OTHER,1,YES,White,Med,REASONABLE SUSPICION,MOTOR VEHICLE VIOLATION,FIREARM,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8022.0,OTHER,6,0.32857142857142857,OTHER,South Boston,0.75,0.36363636363636365,0.06666666666666668,0,1,0,1,0,1,0,0,1,0,1,4
137,OTHER,1,YES,Black,Med,PROBABLE CAUSE,MOTOR VEHICLE VIOLATION,VAL,HONDA,2008.0,BLACK,DRIVER,MA,8311.0,103780,10,0.18571428571428572,OTHER,OTHER,0.25,0.1818181818181818,0.4,0,1,1,0,1,0,1,1,1,1,1,2
138,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,FORD,2000.0,RED,DRIVER,MA,11756.0,108891,4,0.18571428571428572,3844,Hyde Park,0.5,0.9999999999999999,0.06666666666666668,0,1,0,1,0,1,0,0,1,0,1,19
139,OTHER,1,YES,Hispanic,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,10166.0,54335,1,0.18571428571428572,2800,Charlestown,0.75,0.6363636363636364,0.26666666666666666,0,0,0,1,0,1,0,0,1,0,1,5
140,OTHER,1,YES,White,Light,PROBABLE CAUSE,OTHER,VAL,HONDA,2001.0,BLUE,DRIVER,MA,10739.0,99731,1,0.2571428571428571,4771,South End,0.0,0.7272727272727273,0.03333333333333333,0,1,0,1,1,1,0,0,1,0,1,13
141,OTHER,1,YES,Black,Med,PROBABLE CAUSE,MOTOR VEHICLE VIOLATION,VAL,HONDA,2002.0,GREY,DRIVER,MA,11756.0,120914,4,0.18571428571428572,485,Dorchester,0.5,0.09090909090909091,0.6333333333333333,0,1,0,1,0,1,0,0,1,0,1,8
142,OTHER,1,YES,Black,Dark,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,12283.0,12317,3,0.17142857142857143,485,Dorchester,0.25,0.6363636363636364,0.6666666666666666,0,0,0,1,1,1,0,0,1,0,1,6
143,OTHER,1,YES,White,Fair,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,HONDA,2008.0,BLACK,DRIVER,MA,11401.0,103588,7,0.14285714285714285,1033,Brighton,0.75,0.09090909090909091,0.3,0,1,0,1,0,1,0,0,1,0,1,13
144,OTHER,1,YES,Hispanic,Med,PROBABLE CAUSE,MOTOR VEHICLE VIOLATION,INVESTIGATE,TOYOTA,2001.0,WHITE,DRIVER,MA,10739.0,98656,16,0.18571428571428572,OTHER,Roxbury,0.75,0.5454545454545454,0.6,0,1,1,1,1,1,1,0,1,0,1,3
145,OTHER,1,NO,Hispanic,Light,REASONABLE SUSPICION,OTHER,INVESTIGATE,FORD,2000.0,RED,PASSENGER,MA,11596.0,10061,2,0.17142857142857143,506,East Boston,0.25,0.4545454545454545,0.9333333333333333,0,1,0,0,0,1,0,0,1,0,1,19
146,OTHER,1,YES,Black,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11610.0,126574,16,0.18571428571428572,OTHER,Dorchester,0.75,0.4545454545454545,0.5,0,1,0,0,0,1,0,0,1,1,1,1
147,OTHER,1,NO,Black,Med,REASONABLE SUSPICION,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,8835.0,95177,3,0.15714285714285714,485,Roxbury,0.0,0.9090909090909091,0.8666666666666667,0,1,0,0,0,1,0,0,1,0,1,6
148,OTHER,1,YES,Hispanic,Med,PROBABLE CAUSE,INVESTIGATIVE,INVESTIGATE,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,NO VEHICLE INVOLVED,11610.0,95177,3,0.18571428571428572,485,Dorchester,0.25,0.36363636363636365,0.2,0,1,0,0,0,1,0,0,1,0,1,6
