,Unique_Values,Value_Counts
570,"RED SHIRT, BLUE JEAN SHORTS",14
571,"HOODIE, JEANS",14
572,"BLACK SWEATER, BLUE JEANS, BLACK SNEAKERS",14
573,"YELLOW JACKET, BLUE JEANS",14
574,"BLACK TEE, BLACK JEANS",14
575,"WHITE T-SHIRT, GRAY SWEATPANTS",14
576,"BLACK JACKET, BLACK SHIRT, BLACK PANTS",14
577,"BLACK HOODIE, BLUE JEANS, BLACK BOOTS",14
578,"BLACK JACKET, GRAY SWEATPANTS",14
579,"BLACK HOODIE, BLUE JEANS, GREY SNEAKERS",14
580,"BLACK SWEATER, JEANS",14
581,"BLACK TANK TOP, BLACK PANTS",14
582,"BLACK HOODIE, BROWN PANTS",14
583,"BLACK HAT, BLUE SHIRT, BLUE JEANS",14
584,"BLACK T-SHIRT, GREY PANTS",14
585,BLACK JACKET  BLUE  JEANS,14
586,"WHITE T-SHIRT, BLACK PANTS, BLACK SNEAKERS",14
587,"GRAY SHIRT, BLACK JEANS",14
588,BLACK HAT,14
589,BLUE COAT,14
590,RED SOX JACKET BLUE JEANS,14
591,"SHORTS, T-SHIRT",14
592,"JEANS, T-SHIRT",14
593,"BLACK HAT, WHITE T-SHIRT, BLUE JEANS",14
594,"BLACK JACKET, BLACK PANTS, BLACK BOOTS",14
595,"BROWN JACKET, BLACK JEANS",14
596,RED HOODIE BLUE JEANS,14
597,"BLACK T-SHIRT, GREY SWEATS",14
598,"BLACK SHIRT, PANTS",14
599,"GREY T-SHIRT, GREY SWEATPANTS",14
600,"BLACK HOODIE, BLUE JEANS, BLUE SNEAKERS",14
601,"BLACK HOODIE, BLACK JACKET, BLUE JEANS",14
602,"GREY SWEATSHIRT, GREY PANTS",14
603,"BLACK SHIRT, BLACK SHORTS, BLACK SNEAKERS",14
604,"DARK SWEATSHIRT, BLUE JEANS",14
605,"RED JACKET, BLUE JEANS, WHITE SNEAKERS",14
606,"RED SHIRT, TAN PANTS",14
607,"BLACK HOODIE, BLUE JEANS, BROWN BOOTS",14
608,"GREY SHIRT, BLUE JEANS, WHITE SNEAKERS",14
609,"BLACK PANTS, WHITE T-SHIRT",14
610,"WHITE T-SHIRT, DARK SHORTS",14
611,"BLACK T-SHIRT, GREY SHORTS",14
612,RED SHORTS,14
613,"WHITE TEE, BLACK SHORTS",14
614,"SWEATSHIRT, JEANS",14
615,"WHITE T-SHIRT, GRAY SHORTS",14
616,BLACK SUIT,14
617,"PURPLE SHIRT, BLACK PANTS",14
618,"BLACK HOODIE, WHITE T-SHIRT, BLUE JEANS",14
619,"BLUE SWT-SHIRT, JEANS",14
620,"BLACK HOODIE, BLACK PANTS, BLACK SNEAKERS",14
621,"RED T-SHIRT, BLACK PANTS",14
622,WHITE HOODIE BLUE JEANS,14
623,"WHITE TANK TOP, KHAKI SHORTS",13
624,"BLACK JACKET, BLUE EJANS",13
625,"BROWN SHIRT, JEANS",13
626,"BLUE JEANS, GREEN JACKET",13
627,BLACK SWEATSHIRT BLUE JEANS,13
628,"YELLOW T-SHIRT, BLUE JEANS",13
629,"BLACK SHIRT, BROWN PANTS",13
630,"NO SHIRT, BLUE SHORTS",13
631,"GRAY SWEATSHIRT, BLACK PANTS",13
632,"BEIGE JACKET, BLUE JEANS",13
633,"GREY SHIRT, BLUE PANTS",13
634,"DARK HOODIE, JEANS",13
635,"WHITE TANK, BLACK SHORTS",13
636,"GREY HOODIE, DARK PANTS",13
637,"BLACK JACKET, BLUE JEANS, BROWN SHOES",13
638,GREY SWEAT SUIT,13
639,RED JACKET,13
640,"BLACK SHIRT, DARK JEANS",13
641,"BLACK SWEATSHIRT, BLUE JEANS, BLACK SNEAKERS",13
642,GREEN SHIRT,13
643,"WHITE T-SHIRT, PLAID SHORTS",13
644,"MAROON SHIRT, BLUE JEANS",13
645,"BLUE SHIRT, GREY SHORTS",13
646,"GREY HOOD, BLUE JEANS",13
647,GREY SWT-SHIRT,13
648,"BLACK POLO, BLUE JEANS",13
649,"GREY POLO, BLUE JEANS",13
650,"BLACK, WHITE SHIRT, BLUE JEANS",13
651,"BLACK HAT, GRAY HOODIE, BLUE JEANS",13
652,"BLUE JEANS, BLUE SWEATSHIRT",13
653,"BLUE JEANS, BROWN COAT",13
654,"GREY HOODIE,BLUE JEANS",13
655,"GREY T-SHIRT, TAN SHORTS",13
656,"BLUE POLO, BLUE JEANS",13
657,BLACK JACKET BLUE JE ANS,13
658,BLACK TANK TOP,13
659,"BLUE HOODIE, BLUE JEANS, BLUE SNEAKERS",13
660,"WHITE T, BLUE JEANS, WHITE SNEAKERS",13
661,"GREY JACKET, BLUE JEANS, WHITE SNEAKERS",13
662,"RED HOODIE, BLUE JEANS, RED SNEAKERS",13
663,BLACK HAT BLACK JACKET BLUE JEANS,13
664,"BLACK HOODIE, CAMO PANTS",13
665,"BLUE SWEATSHIRT, GREY SWEATPANTS",13
666,"WHITE SHIRT, GREY SWEATPANTS",13
667,"BLUE HOODIE, TAN PANTS",13
668,"BLACK JACKET, BLUE JEANS, BOOTS",13
669,"BLUE HOODIE, BLUE SWEATPANTS",13
670,"BLACK SWEATSHIRT, BLUE JEANS, WHITE SNEAKERS",13
671,GREY T-SHIRT BLUE JEANS,13
672,"RED JACKET, BLUE JEANS, BLACK SNEAKERS",13
673,WHITE HOODIE,13
674,"DARK JACKET, DARK PANTS",13
675,"BLUE JACKET, TAN PANTS",13
676,"BLACK JEANS, BLACK SHIRT",13
677,"JEANS, BLACK HOODIE",13
678,"BLACK SHIRT, SHORTS",13
679,"BLACK KNIT HAT, BLACK JACKET, BLUE JEANS",13
680,"WHITE SHIRT, BROWN PANTS",13
681,"BLACK WINTER COAT, BLUE JEANS",12
682,"RED HOODIE, GREY SWEATPANTS",12
683,"BLUE SWEATSHIRT, BLUE SWEATPANTS",12
684,BLACK SWEATER,12
685,"BLACK HAT, BLACK JACKET, JEANS",12
686,"WHITE SHIRT, SHORTS",12
687,BLUE JEANS BLACK SHIRT,12
688,WHITE T-SHIRT BLACK PANTS,12
689,"DK JACKET, BLUE JEANS",12
690,"GREY HOODIE, GREY JEANS",12
691,"RED HOODIE, BLACK SWEATPANTS",12
692,BLUE JEANS WHITE SHIRT,12
693,"BROWN SHIRT, BLACK PANTS",12
694,"GREY HAT, BLACK JACKET, BLUE JEANS",12
695,"RED SWEATSHIRT, JEANS",12
696,"WHITE POLO SHIRT, BLUE JEANS",12
697,"WHITE T-SHIRT, GRAY PANTS",12
698,"DENIM JACKET, JEANS",12
699,"BLUE SHORTS, WHITE T-SHIRT",12
700,"BLACK COAT, BLACK JEANS, BLACK SNEAKERS",12
701,"BLACK CAP, BLACK HOODIE, BLUE JEANS",12
702,"BEIGE COAT, BLUE JEANS",12
703,"BLACK JACKET, BLACK HAT, BLUE JEANS",12
704,"BLUE JACKET, BLUE JEANS, BROWN BOOTS",12
705,"GREY HOODIE, BLUE SHORTS",12
706,"BLACK JACKET ,  BLUE JEANS",12
707,"GREY T-SHIRT, GREY SHORTS",12
708,"GREY HOODIE, BLUE EJANS",12
709,"BLACK SHORTS, BLACK T-SHIRT",12
710,"TAN JACKET, JEANS",12
711,BLUE JACKET BLACK PANTS,12
712,"GREY JACKET, BLUE JEANS, BLACK SNEAKERS",12
713,"BLACK JACKET, BL JEANS",12
714,TAN SHORTS,12
715,"BLACK SWEATSHIRT, BLACK SWEATS",12
716,BLUE JEANS WHITE T-SHIRT,12
717,"BLUE JEANS, BROWN SHIRT",12
718,"BLACK T-SHIRT, GRAY SWEATPANTS",12
719,"BLACK SHIRT, JEAN SHORTS",12
720,"GREY SWEATSHIRT, BLACK SWEATPANTS",12
721,"BLUE SHIRT, BLUE JEANS, BLUE SNEAKERS",12
722,"JEANS, BLUE JACKET",12
723,"WHITE T-SHIRT, BLUE SHORTS, BLACK SNEAKERS",12
724,"BLACK HOODIE,BLUE JEANS",12
725,"BLUE JEANS, RED HOODIE",12
726,RED SWEATSHIRT,12
727,"BLACK HAT, BLACK SHIRT",12
728,BLUE T-SHIRT BLUE JEANS,12
729,"WHITE SHIRT, KHAKI SHORTS",12
730,"RED T-SHIRT, BLUE SHORTS",12
731,"GREY HOODIE, TAN PANTS",12
732,"RED SHIRT, BLUE SHORTS",12
733,"BLACK SHIRT, BLUE JEANS, BROWN BOOTS",12
734,"WHITE TANK TOP, BLUE JEANS, BLACK SNEAKERS",12
735,WHITE DRESS,12
736,"BLACK COAT, BLUE JEANS, BLACK SHOES",12
737,DK CLOTHING,12
738,"RED T-SHIRT, JEANS",12
739,"WHITE SHIRT, RED SHORTS",12
740,"BLACK JACKET, RED HOODIE, BLUE JEANS",12
741,"BLUE HAT, WHITE T-SHIRT, BLUE JEANS",12
742,"BLACK T-SHIRT, DARK PANTS",12
743,"BLACK SHIRT, BL JEANS",12
744,"RED SWEATSHIRT, GREY SWEATPANTS",12
745,"BLACK, GREY JACKET, BLUE JEANS",12
746,WHITE TANK TOP BLACK SHORTS,12
747,"BLUE T-SHIRT, SHORTS",12
748,"WHITE TANK TOP, SHORTS",12
749,"BLUE COAT, BLUE JEANS, BLACK SNEAKERS",12
750,"BLACK TANK TOP, BLACK JEANS",11
751,BLACK COAT BLACK JEANS,11
752,BLACK SWEATSUIT,11
753,"GREY HOODIE, SWEATPANTS",11
754,"RED HAT, RED HOODIE, BLUE JEANS",11
755,"BLUE HOODIE, BLUE JEANS, GREY SNEAKERS",11
756,"BROWN SWEATSHIRT, BLUE JEANS",11
757,"BLACK HOODIE,  BLUE JEANS",11
758,"BLACK SHORTS, NO SHIRT",11
759,"BLACK SHIRT, BLUE JEAN SHORTS",11
760,UNK,11
761,"BLACK HAT, GREY JACKET, BLUE JEANS",11
762,"WHITE T-SHIRT, BLACK JEANS, WHITE SNEAKERS",11
763,"WHITE T-SHIRT, BLUE EJANS",11
764,"MULTI COLORED SHIRT, BLUE JEANS",11
765,"BLACK T-SHIRT, CAMO SHORTS",11
766,"WHITE T , BLUE JEANS",11
767,"GREY SWEATER, BLACK PANTS",11
768,"BLACK KNIT CAP, BLACK JACKET, BLUE JEANS",11
769,"BLACK SHIRT, DARK PANTS",11
770,"JEAN JACKET, JEANS",11
771,"YELLOW HOODIE, BLUE JEANS",11
772,"BLUE T-SHIRT, TAN SHORTS",11
773,"BLACK JACKET, BLUE JEANS, RED SNEAKERS",11
774,"BLACK HAT, GREY SWEATSHIRT, BLUE JEANS",11
775,BLACK JACKET GREY SWEATPANTS,11
776,"RED SHIRT, GREY PANTS",11
777,"BROWN JACKET, BLUE JEANS, WHITE SNEAKERS",11
778,"BLACK HOODED SWEATSHIRT, BLACK JEANS",11
779,"BLACK LEATHER JACKET, JEANS",11
780,BLUE HOODIE JEANS,11
781,"ORANGE SHIRT, BLACK PANTS",11
782,"WHITE SHIRT, BLACK PANTS, BLACK SNEAKERS",11
783,"BLACK SHIRT, BLUE JEANS, BLACK BOOTS",11
784,"BLUE JACKET, BLUE JEANS, BLACK BOOTS",11
785,"GREY TANK TOP, BLUE JEANS",11
786,"BLUE HAT, WHITE SHIRT, BLUE JEANS",11
787,GREY SHORTS,11
788,"GRAY HOODIE, BLACK SWEATPANTS",11
789,"BLACK HOODED SWEATSHIRT, JEANS",11
790,"BLACK COAT, GREY PANTS",11
791,BLACK COAT AND BLUE JEANS,11
792,"BLACK NORTH FACE JACKET, BLUE JEANS",11
793,"BLACK JACKET, DARK BLUE JEANS",11
794,"BROWN HOODIE, JEANS",11
795,"BLACK JACKET, CAMO PANTS",11
796,"RED SHIRT, BLUE JEANS, RED SNEAKERS",11
797,"WHITE T-SHIRT, CAMO PANTS",11
798,"BLUE COAT, BLUE PANTS",11
799,GRAY SHIRT BLUE JEANS,11
800,"BLACK SHIRT, BLUE JEANS, SNEAKERS",11
801,"BLACK HOODIE, GRAY PANTS",11
802,"BLACK SHIRT, KHAKI PANTS",11
803,"BLACK HOODIE, BL JEANS",11
804,"BLACK SHIRT, BLACK SWEATS",11
805,"GREY HOODIE, BL JEANS",11
806,"DARK SHIRT, DARK PANTS",11
807,"BLACK HOODIE, BLUE SWEATPANTS",11
808,"BLACK SWEATER, BLACK JEANS",11
809,"WHITE SHIRT, BLUE JEANS, BROWN BOOTS",11
810,"RED T-SHIRT, BLUE JEANS, WHITE SNEAKERS",11
811,"WHITE T-SHIRT, BLUE JEANS, BROWN BOOTS",11
812,"PURPLE HOODIE, BLUE JEANS",11
813,"JEANS, WHITE SHIRT",11
814,GOATEE,11
815,"BLACK JACKET, GRAY PANTS",11
816,"BLACK HOODED SWEATSHIRT, BLACK SWEATPANTS",11
817,"BLACK ZIP UP HOODIE, BLUE JEANS",11
818,"BLACK LEATHER JACKET, BLACK PANTS",11
819,"BROWN JACKET, BLUE JEANS, BROWN BOOTS",10
820,"BLACK JACKET, BLACK JEANS, BLACK BOOTS",10
821,"GREY LONG SLEEVE SHIRT, BLUE JEANS",10
822,BLACK HOODIE JEANS,10
823,"TAN SWEATER, BLUE JEANS",10
824,"BLUE COAT, BLACK JEANS",10
825,"WHITE SHIRT, BLUEJEANS",10
826,"RED HOODIE, TAN PANTS",10
827,"WHITE T-SHIRT, BLUE JEANS, SNEAKERS",10
828,"BLACK JACKET, BLUE JEANS, BLUE SNEAKERS",10
829,"PLAID SHIRT, BLACK JEANS",10
830,"BLACK JACKET , BLUE JEANS",10
831,BLUE SWEATSHIRT BLUE JEANS,10
832,"WHITE T-SHIRT, BLUE JEANS, RED SNEAKERS",10
833,"BLACK HOODIE, BLACK SWEATPANTS, BLACK SNEAKERS",10
834,"BLACK COAT, BLUEJEANS",10
835,GREY SWEATS,10
836,"RED SHIRT, BLUE PANTS",10
837,GRAY JACKET BLUE JEANS,10
838,"JEANS, GREY HOODIE",10
839,"BLUE POLO, JEANS",10
840,"BLACK HAT, BLACK COAT",10
841,"BLACK T-SHIRT,BLUE JEANS",10
842,"BLACK JEANS, BLACK T-SHIRT",10
843,"RED T-SHIRT, RED SHORTS",10
844,BLUE SHIRT AND JEANS,10
845,"WHITE HOODIE, BLACK PANTS",10
846,NO SHIRT,10
847,"BLACK HAT, RED SHIRT, BLUE JEANS",10
848,"GREY T-SHIRT, SHORTS",10
849,BLACK TOP,10
850,"WHITE TANK TOP, BLACK PANTS",10
851,"TAN JACKET, TAN PANTS",10
852,WHITE T-SHIRT BLUE SHORTS,10
853,"BLUE JEANS, WHITE HOODIE",10
854,"BLACK SHIRT, GREEN PANTS",10
855,"GREY HOODIE, BLACK JACKET, BLUE JEANS",10
856,"GRAY COAT, BLUE JEANS",10
857,"BLACK SHORTS, BLACK SHIRT",10
858,"WHITE SHIRT, BROWN SHORTS",10
859,"BLACK HAT, BLACK T-SHIRT, BLACK SHORTS",10
860,"RED POLO, BLUE JEANS",10
861,"WHITE SHIRT, GRAY PANTS",10
862,"BLACK JACKET, GRAY HOODIE, BLUE JEANS",10
863,"BROWN SHIRT, BROWN PANTS",10
864,"BLACK SHIRT, RED SHORTS",10
865,"GREEN JACKET, BLUE JEANS, WHITE SNEAKERS",10
866,BLACK T-SHIRT BLACK PANTS,10
867,"RED TEE, BLUE JEANS",10
868,"WHITE T-SHIRT, BLUE JEANS, TAN BOOTS",10
869,WHITE T-SHIRT BLACK JEANS,10
870,"BLACK LONG SLEEVE SHIRT, BLUE JEANS",10
871,"DK JACKET, JEANS",10
872,"BLACK TEE SHIRT, BLUE JEANS",10
873,"WHITE TEE, BLACK PANTS",10
874,ALL DARK CLOTHING,10
875,"BLACK COAT, DARK BLUE JEANS",10
876,"BLACK SHIRT, BROWN SHORTS",10
877,"GREY SWEATPANTS, BLACK JACKET",10
878,"WHITE T-SHIRT, BLUE JEANS, BLACK SHOES",10
879,"BLACK T-SHIRT, BLUE JEANS, BLACK SHOES",10
880,"BLACK T-SHIRT, TAN PANTS",10
881,"GREY T-SHIRT, BLUE JEANS, BLACK SNEAKERS",10
882,"BLACK HOODIE, BLUE JEANS, RED SNEAKERS",10
883,"BLACK PANTS, BLACK COAT",10
884,"BLACK JACKET,BLACK JEANS",10
885,"BLACK JACKET, BLACK PANTS, BROWN BOOTS",10
886,"GREY HOODIE, BLUE JEANS, SNEAKERS",10
887,"BLACK FLEECE, BLACK PANTS",10
888,"BLACK JACKET, PANTS",10
889,"DARK BLUE JACKET, BLUE JEANS",10
890,"BLACK COAT,BLUE JEANS",10
891,"GREY HOODIE, BLACK JEANS, BLACK SNEAKERS",10
892,"BLACK HAT, GREY HOODIE, BLACK JEANS",10
893,WHITE T-SHIRT JEANS,10
894,"BLUE SHIRT, KHAKI PANTS",10
895,"WHITE T-SHIRT, BLUE JEANS, BLACK BOOTS",10
896,"BRAIDS, WHITE T-SHIRT, BLUE JEANS",10
897,"BLACK T-SHIRT, DARK BLUE JEANS",10
898,"BLACK, WHITE DRESS",10
899,"BLACK COAT, BLUE PANTS",10
900,"BLACK TEE, BLACK PANTS",10
901,"BLUE HOODIE, BLUEJEANS",10
902,"WHITE T-SHIRT, BLACK BASKETBALL SHORTS",10
903,"GREEN JACKET, BLUE JEANS, BLACK SNEAKERS",10
904,"BLACK JACKET, RED SHIRT, BLUE JEANS",10
905,"BLACK T-SHIRT, JEAN SHORTS",10
906,"BLACK T-SHIRT, BLACK SWEAT PANTS",10
907,"BLUE, WHITE STRIPED SHIRT, BLUE JEANS",10
908,"BLACK SWEAT-SHIRT, BLUE JEANS",10
909,WHITE SHIRT BLACK PANTS,10
910,"WHITE JACKET, BLACK PANTS",10
911,"WHITE T, BLUE JEANS, BLACK SNEAKERS",10
912,"BLACK HOODIE, BLUE PANTS",10
913,"RED SHIRT, BLACK SWEATPANTS",10
914,"GREY HOODIE, BLUE SWEATPANTS",9
915,"WHITE T, SHORTS",9
916,"GREY HOODIE, BLUE JEANS, TAN BOOTS",9
917,"GREY T-SHIRT, WHITE SHORTS",9
918,"GREEN HOODIE, TAN PANTS",9
919,"RED HAT, RED SHIRT, BLUE JEANS",9
920,"BLACK TANK TOP, BLUE SHORTS",9
921,"RED HAT, WHITE T-SHIRT, BLUE JEANS",9
922,BLACK JACKET BLUE JEANS WHITE SNEAKERS,9
923,"GREEN T, BLUE JEANS",9
924,"GREY SHIRT, GREY SWEATPANTS",9
925,"BLACK COAT, DARK PANTS",9
926,"MAROON HOODIE, JEANS",9
927,"BLUE SHIRT, BLUE JEANS, BLACK SHOES",9
928,"GREY COAT, BLACK PANTS",9
929,"PINK JACKET, BLUE JEANS",9
930,"COAT, JEANS",9
931,"BLUE T-SHIRT, BLUE JEAN SHORTS",9
932,"WHITE T-SHIRT,BLUE SHORTS",9
933,BLACK JACKET BLUE PANTS,9
934,"GREY SHIRT, SHORTS",9
935,"BROWN COAT, BLUE JEANS, BROWN BOOTS",9
936,"BLACK TOP, BLACK PANTS",9
937,BROWN COAT,9
938,"GREY HOODIE, BLACK SHORTS",9
939,"RED T-SHIRT, BLUE JEANS, BLACK SNEAKERS",9
940,BROWN JACKET JEANS,9
941,"MAROON SWEATSHIRT, BLUE JEANS",9
942,"BLACK COAT, BLACK PANTS, BLACK SHOES",9
943,"BLACK T, BLUE SHORTS",9
944,"GREY JACKET, TAN PANTS",9
945,"BROWN LEATHER COAT, BLUE JEANS",9
946,"BLACK HAT, BLACK SHIRT, JEANS",9
947,GREY SWEATER,9
948,"WHITE T-SHIRT, BLUE SWEATS",9
949,"BLACK T-SHIRT, BLUE JEANS SHORTS",9
950,"GREY HOODIE, KHAKI PANTS",9
951,"BLACK HAT, BLACK HOODIE, BLACK PANTS",9
952,"GREEN SHIRT, BLUE JEANS, WHITE SNEAKERS",9
953,RED DRESS,9
954,"BLACK COAT, PANTS",9
955,BLACK JACKET TAN PANTS,9
956,GREEN HOODIE,9
957,BLUE JEANS BLUE JACKET,9
958,"PINK HOODIE, BLUE JEANS",9
959,JEANS BLACK COAT,9
960,"TANK TOP, SHORTS",9
961,"BLUE JEANS, DARK SHIRT",9
962,"BLACK WINTER JACKET, BLUE JEANS",9
963,"GREY TEE, BLUE JEANS",9
964,BLACK T-SHIRT AND BLUE JEANS,9
965,"WHITE HOODIE, BLUE JEANS, WHITE SNEAKERS",9
966,"WHITE T, RED SHORTS",9
967,"WHITE SHIRT, BLACK SWEATPANTS",9
968,"GREY HOODIE, BLACK VEST, BLUE JEANS",9
969,"GRAY SWEATSHIRT, GRAY SWEATPANTS",9
970,"BLACK SWEATSHIRT, BLUEJEANS",9
971,"BLACK JACKET, BLACK JEANS, WHITE SNEAKERS",9
972,"WHITE T, GREY SWEATS",9
973,"BLUE HAT, GREY HOODIE, BLUE JEANS",9
974,"TAN SHORTS, WHITE T-SHIRT",9
975,"WHITE T-SHIRT, BROWN PANTS",9
976,"BLUE T-SHIRT, BLACK SWEATPANTS",9
977,"BLUE HOODIE, BLACK SWEATS",9
978,GREEN T-SHIRT,9
979,"WHITE SHIRT, BLACK SHORTS, BLACK SNEAKERS",9
980,"RED SHIRT, TAN SHORTS",9
981,"BLACK SWEATSHIRT, GREY SWEATS",9
982,"BROWN JACKET, TAN PANTS",9
983,"BLACK JACKET, BLUEJ EANS",9
984,"BLACK TANK TOP, JEAN SHORTS",9
985,BLACK JACKET BLACK SWEATPANTS,9
986,"GRAY HOODIE, GRAY PANTS",9
987,JEANS BLACK JACKET,9
988,"RED SHIRT, KHAKI SHORTS",9
989,"WHITE TANK TOP, WHITE SHORTS",9
990,"NO SHIRT, JEANS",9
991,"BLACK NORTH FACE, BLUE JEANS",9
992,BLACK COAT JEANS,9
993,"HOODIE, BLUE JEANS",9
994,"BLACK SHIRT, GREEN SHORTS",9
995,"BLUE HOODIE, BLUE JEANS, TAN BOOTS",9
996,BLUE COAT BLUE JEANS,9
997,"GREY TANK TOP, BLACK SHORTS",9
998,"RED HOODIE, GREY SWEATS",9
999,"TAN PANTS, BLACK JACKET",9
1000,"PURPLE SWEATSHIRT, BLUE JEANS",9
1001,"GREY SHIRT, BLUE JEANS, GREY SNEAKERS",9
1002,"WHITE SHIRT, DARK JEANS",9
1003,"BLACK HAT, BLACK JACKET BLUE JEANS",9
1004,WHITEE T   BLUE  JEANS,9
1005,"BLUE JEANS, GRAY SWEATSHIRT",9
1006,WHITE POLO SHIRT,9
1007,"BLUE SWEATSHIRT, BLUE JEANS, BLACK SNEAKERS",9
1008,"BLUE T-SHIRT, KHAKI SHORTS",9
1009,"BLACK HAT, WHITE T-SHIRT, BLACK SHORTS",9
1010,"BLACK HOODIE, BLUE JEANS, BLACK SHOES",9
1011,BLACK SHIRT BLUEJEANS,9
1012,"WHITE LONG SLEEVE SHIRT, BLUE JEANS",9
1013,"DARK BLUE HOODIE, BLUE JEANS",9
1014,"GREY HOODIE, BLUE JEANS, BLUE SNEAKERS",9
1015,"WHITE SHIRT, JEAN SHORTS",9
1016,"JEANS, BLACK T-SHIRT",9
1017,"GREY T-SHIRT, KHAKI SHORTS",9
1018,"LIGHT BLUE SHIRT, BLUE JEANS",9
1019,"BLACK VEST, BLUE JEANS",9
1020,BLACK HOODIE BLACK SWEATPANTS,9
1021,"BROWN JACKET, BROWN PANTS",9
1022,"BLUE HAT, BLUE SHIRT, BLUE JEANS",9
1023,"BLACK HAT, COAT, BLUE JEANS",9
1024,"WHITE T-SHIRT, LIGHT BLUE JEANS",9
1025,"BLACK HOODIE, BLACK HAT, BLUE JEANS",9
1026,GREY HOODIE JEANS,9
1027,"PURPLE JACKET, BLUE JEANS",9
1028,"GREY SWEATSHIRT, BLUE PANTS",9
1029,"BLACK TANK TOP, BLUE JEAN SHORTS",9
1030,"BLACK JACKET, BLACK HAT",9
1031,WHITE TANK,9
1032,"RED T-SHIRT, GREY SWEATPANTS",9
1033,"DARK COAT, BLUE JEANS",9
1034,"PINK SHIRT, JEANS",8
1035,"GREY HOODIE, BLUE JEANS, BLACK BOOTS",8
1036,"GREY SWEATPANTS, WHITE T-SHIRT",8
1037,"BLACK JACKT, BLUE JEANS",8
1038,"BLACK T-SHIRT, BLUEJEANS",8
1039,"BLUE SHIRT, BROWN PANTS",8
1040,BLACK SHIRT BLACK JEANS,8
1041,"GREY HOODIE, SWEATS",8
1042,"BLACK T, BLUE JEANS, BLACK SNEAKERS",8
1043,"WHITE SWEATSHIRT, JEANS",8
1044,"GREY JACKET, GREY PANTS",8
1045,"RED T-SHIRT, BLACK SHORTS, BLACK SNEAKERS",8
1046,"TAN SHIRT, TAN PANTS",8
1047,"BLUE SHIRT, BLUE JEANS, GREY SNEAKERS",8
1048,"GREY SWEATPANTS, BLACK HOODIE",8
1049,"DARK T-SHIRT, BLUE JEANS",8
1050,"WHITE HOODED SWEATSHIRT, BLUE JEANS",8
1051,"BLACK SHIRT,BLACK PANTS",8
1052,"JEANS, BLUE HOODIE",8
1053,"BROWN LEATHER JACKET, JEANS",8
1054,"GREY T-SHIRT, BLUE JEAN SHORTS",8
1055,GREY HOODIE AND BLUE JEANS,8
1056,"BLACK COAT, BLUE JEANS, TAN BOOTS",8
1057,"BLUE JACKET, BLUE JEANS, SNEAKERS",8
1058,"BLACK T-SHIRT, BLUE JEANS, GREY SNEAKERS",8
1059,"BLACK NORTHFACE HOODIE, BLUE JEANS",8
1060,"BLACK COAT, BLACK HOODIE, BLUE JEANS",8
1061,"BLUE HAT, BLUE HOODIE, BLUE JEANS",8
1062,"BLACK JACKET, BLACK PANTS, WHITE SNEAKERS",8
1063,"BLACK HAT, RED HOODIE, BLUE JEANS",8
1064,"BLACK SHIRT, GRAY SWEATPANTS",8
1065,"BLUE TANK TOP, BLUE JEANS",8
1066,"BLACK HOODIE, GREY SWT PANTS",8
1067,"GREY HOODIE, DARK BLUE JEANS",8
1068,"BLUE HOODIE, BLACK JACKET, BLUE JEANS",8
1069,"YELLOW SHIRT, BLACK PANTS",8
1070,"WHITE TANK TOP, GREY SHORTS",8
1071,"RED SWEATSHIRT, BLACK PANTS",8
1072,BLACK PANTS BLACK SHIRT,8
1073,"BLUE JEANS, BLACK JACKET, BLACK HAT",8
1074,DARK SHIRT,8
1075,"RED HAT, RED SHIRT",8
1076,BROWN SHIRT BLUE JEANS,8
1077,"BLUE TANK TOP, BLACK SHORTS",8
1078,"GREEN T-SHIRT, JEANS",8
1079,"BLACK T-SHIRT, GREY JEANS",8
1080,"WHITE SHIRT, KHAKI PANTS",8
1081,"NAVY BLUE JACKET, BLUE JEANS",8
1082,"BLACK CAP, BLACK COAT, BLUE JEANS",8
1083,"BLUE T-SHIRT, BLUE PANTS",8
1084,GREY DRESS,8
1085,"BLACK JACKET, BLACK T-SHIRT, BLUE JEANS",8
1086,"BLUE, WHITE PLAID SHIRT, BLUE JEANS",8
1087,"BLACK, GREY HOODIE, BLUE JEANS",8
1088,"BLUE JACKET, DARK JEANS",8
1089,"BLACK JACKET, BLACK HOODIE, BLACK JEANS",8
1090,"RED SOX HAT, BLACK JACKET, BLUE JEANS",8
1091,"BLUE HOODIE, BLUE SWEATS",8
1092,BLACK HOODIE BLACK PANTS,8
1093,WHITE TEE,8
1094,"WHITE T-SHIRT, GREY SWEAT PANTS",8
1095,"WHITE T, CAMO SHORTS",8
1096,RED T-SHIRT BLUE JEANS,8
1097,"BLACK HOODIE, BLACK T-SHIRT, BLUE JEANS",8
1098,"BLACK LEATHER COAT, BLACK JEANS",8
1099,"BLUE COAT, BLACK PANTS",8
1100,"RED SHIRT, GREY SWEATPANTS",8
1101,"BLACK HAT, BLACK JACKET, DARK JEANS",8
1102,PINK SHIRT,8
1103,DARK JACKET BLUE JEANS,8
1104,"BROWN COAT, BLACK JEANS",8
1105,"WHITE T-SHIRT, BLUE JEANS, GRAY SNEAKERS",8
1106,WHITE SHIRT JEANS,8
1107,"BLACK CAP, BLACK JACKET, BLACK JEANS",8
1108,"TAN SHORTS, BLACK T-SHIRT",8
1109,BLUE SWEATSUIT,8
