,Unique_Values,Value_Counts
571,"WHITE T-SHIRT, DARK SHORTS",14
572,"BLACK HOODIE, BLUE JEANS, BLUE SNEAKERS",14
573,"GREY SWEATSHIRT, GREY PANTS",14
574,"RED T-SHIRT, BLACK PANTS",14
575,BLACK SUIT,14
576,"SHORTS, T-SHIRT",14
577,"HOODIE, JEANS",14
578,"WHITE T-SHIRT, BLACK PANTS, BLACK SNEAKERS",14
579,"BLACK HAT, BLUE SHIRT, BLUE JEANS",14
580,BLACK JACKET  BLUE  JEANS,14
581,"BLACK SWEATER, BLUE JEANS, BLACK SNEAKERS",14
582,WHITE HOODIE BLUE JEANS,14
583,"RED SHIRT, BLUE JEAN SHORTS",14
584,"PURPLE SHIRT, BLACK PANTS",14
585,"BLACK HOODIE, WHITE T-SHIRT, BLUE JEANS",14
586,"BLACK HOODIE, BLUE JEANS, BROWN BOOTS",14
587,"YELLOW JACKET, BLUE JEANS",14
588,"BLACK T-SHIRT, GREY SWEATS",14
589,RED HOODIE BLUE JEANS,14
590,"BLACK SWEATER, JEANS",14
591,"JEANS, T-SHIRT",14
592,"BLACK TEE, BLACK JEANS",14
593,"BLACK TANK TOP, BLACK PANTS",14
594,"BROWN JACKET, BLACK JEANS",14
595,BLUE COAT,14
596,"WHITE T-SHIRT, GRAY SHORTS",14
597,"SWEATSHIRT, JEANS",14
598,"BLACK HOODIE, BROWN PANTS",14
599,"BLACK T-SHIRT, GREY SHORTS",14
600,"BLACK T-SHIRT, GREY PANTS",14
601,"BLACK JACKET, GRAY SWEATPANTS",14
602,"BLUE SWT-SHIRT, JEANS",14
603,"BLACK HOODIE, BLACK JACKET, BLUE JEANS",14
604,"BLACK HOODIE, BLACK PANTS, BLACK SNEAKERS",14
605,"BLACK JACKET, BLACK SHIRT, BLACK PANTS",14
606,"BLACK HAT, WHITE T-SHIRT, BLUE JEANS",14
607,RED SHORTS,14
608,"GREY SHIRT, BLUE JEANS, WHITE SNEAKERS",14
609,"GREY T-SHIRT, GREY SWEATPANTS",14
610,"WHITE TEE, BLACK SHORTS",14
611,"BLACK PANTS, WHITE T-SHIRT",14
612,"RED JACKET, BLUE JEANS, WHITE SNEAKERS",14
613,"BLACK HOODIE, BLUE JEANS, GREY SNEAKERS",14
614,RED SOX JACKET BLUE JEANS,14
615,"BLACK JACKET, BLACK PANTS, BLACK BOOTS",14
616,"WHITE T-SHIRT, GRAY SWEATPANTS",14
617,"DARK SWEATSHIRT, BLUE JEANS",14
618,"BLACK SHIRT, BLACK SHORTS, BLACK SNEAKERS",14
619,"GRAY SHIRT, BLACK JEANS",14
620,"RED SHIRT, TAN PANTS",14
621,"GREY T-SHIRT, BLUE JEANS, WHITE SNEAKERS",14
622,"BLACK SHIRT, PANTS",14
623,GREY SWT-SHIRT,13
624,"GREY HOODIE,BLUE JEANS",13
625,"BLUE JEANS, GREEN JACKET",13
626,"NO SHIRT, BLUE SHORTS",13
627,"BLACK JACKET, BLUE JEANS, BOOTS",13
628,BLACK TANK TOP,13
629,GREY SWEAT SUIT,13
630,"BLUE JACKET, TAN PANTS",13
631,"BLUE SWEATSHIRT, GREY SWEATPANTS",13
632,GREY T-SHIRT BLUE JEANS,13
633,"BLACK SHIRT, BROWN PANTS",13
634,"BLACK JACKET, BLUE EJANS",13
635,"GREY HOODIE, DARK PANTS",13
636,"DARK JACKET, DARK PANTS",13
637,"BLUE HOODIE, TAN PANTS",13
638,"GREY T-SHIRT, TAN SHORTS",13
639,"BLACK KNIT HAT, BLACK JACKET, BLUE JEANS",13
640,"BLUE HOODIE, BLUE SWEATPANTS",13
641,"BLACK JEANS, BLACK SHIRT",13
642,"WHITE T-SHIRT, PLAID SHORTS",13
643,BLACK JACKET BLUE JE ANS,13
644,"WHITE T, BLUE JEANS, WHITE SNEAKERS",13
645,"GREY HOOD, BLUE JEANS",13
646,"GREY JACKET, BLUE JEANS, WHITE SNEAKERS",13
647,"BLUE HOODIE, BLUE JEANS, BLUE SNEAKERS",13
648,"BLACK HAT, GRAY HOODIE, BLUE JEANS",13
649,BLACK SWEATSHIRT BLUE JEANS,13
650,"BROWN SHIRT, JEANS",13
651,"WHITE TANK, BLACK SHORTS",13
652,"BLACK POLO, BLUE JEANS",13
653,"BLACK SHIRT, DARK JEANS",13
654,"BLUE JEANS, BROWN COAT",13
655,"WHITE TANK TOP, KHAKI SHORTS",13
656,RED JACKET,13
657,"WHITE SHIRT, BROWN PANTS",13
658,"BEIGE JACKET, BLUE JEANS",13
659,"MAROON SHIRT, BLUE JEANS",13
660,"GREY POLO, BLUE JEANS",13
661,"BLUE SHIRT, GREY SHORTS",13
662,"GREY SHIRT, BLUE PANTS",13
663,"YELLOW T-SHIRT, BLUE JEANS",13
664,"RED HOODIE, BLUE JEANS, RED SNEAKERS",13
665,"BLACK SWEATSHIRT, BLUE JEANS, BLACK SNEAKERS",13
666,"BLACK, WHITE SHIRT, BLUE JEANS",13
667,"BLUE POLO, BLUE JEANS",13
668,"BLACK SWEATSHIRT, BLUE JEANS, WHITE SNEAKERS",13
669,"RED JACKET, BLUE JEANS, BLACK SNEAKERS",13
670,GREEN SHIRT,13
671,BLACK HAT BLACK JACKET BLUE JEANS,13
672,WHITE HOODIE,13
673,"JEANS, BLACK HOODIE",13
674,"BLACK HOODIE, CAMO PANTS",13
675,"GRAY SWEATSHIRT, BLACK PANTS",13
676,"WHITE SHIRT, GREY SWEATPANTS",13
677,"DARK HOODIE, JEANS",13
678,"BLACK SHIRT, SHORTS",13
679,"BLUE JEANS, BLUE SWEATSHIRT",13
680,"BLACK JACKET, BLUE JEANS, BROWN SHOES",13
681,"BLUE COAT, BLUE JEANS, BLACK SNEAKERS",12
682,WHITE T-SHIRT BLACK PANTS,12
683,"TAN JACKET, JEANS",12
684,"BLUE SHORTS, WHITE T-SHIRT",12
685,"GREY HOODIE, TAN PANTS",12
686,"GREY HOODIE, BLUE SHORTS",12
687,"GREY JACKET, BLUE JEANS, BLACK SNEAKERS",12
688,"WHITE POLO SHIRT, BLUE JEANS",12
689,"WHITE SHIRT, RED SHORTS",12
690,"WHITE T-SHIRT, GRAY PANTS",12
691,"RED SWEATSHIRT, GREY SWEATPANTS",12
692,"BLUE SHIRT, BLUE JEANS, BLUE SNEAKERS",12
693,"BROWN SHIRT, BLACK PANTS",12
694,"BLACK COAT, BLUE JEANS, BLACK SHOES",12
695,"RED T-SHIRT, JEANS",12
696,"BLUE JACKET, BLUE JEANS, BROWN BOOTS",12
697,"GREY HOODIE, GREY JEANS",12
698,"GREY SWEATSHIRT, BLACK SWEATPANTS",12
699,"RED T-SHIRT, BLUE SHORTS",12
700,"WHITE TANK TOP, BLUE JEANS, BLACK SNEAKERS",12
701,"BLACK HAT, BLACK JACKET, JEANS",12
702,"GREY HOODIE, BLUE EJANS",12
703,"RED SHIRT, BLUE SHORTS",12
704,"BLACK SHIRT, BL JEANS",12
705,"BLACK HOODIE,BLUE JEANS",12
706,BLUE JACKET BLACK PANTS,12
707,WHITE DRESS,12
708,"BLACK T-SHIRT, DARK PANTS",12
709,DK CLOTHING,12
710,"BLACK SWEATSHIRT, BLACK SWEATS",12
711,BLACK SWEATER,12
712,"BLACK SHORTS, BLACK T-SHIRT",12
713,"RED SWEATSHIRT, JEANS",12
714,"BLUE HAT, WHITE T-SHIRT, BLUE JEANS",12
715,"GREY HAT, BLACK JACKET, BLUE JEANS",12
716,"RED HOODIE, BLACK SWEATPANTS",12
717,"BLACK JACKET ,  BLUE JEANS",12
718,"BLACK SHIRT, BLUE JEANS, BROWN BOOTS",12
719,"BLACK HAT, BLACK SHIRT",12
720,"BLUE JEANS, RED HOODIE",12
721,"DENIM JACKET, JEANS",12
722,WHITE TANK TOP BLACK SHORTS,12
723,"BEIGE COAT, BLUE JEANS",12
724,"RED HOODIE, GREY SWEATPANTS",12
725,"BLACK CAP, BLACK HOODIE, BLUE JEANS",12
726,"BLUE T-SHIRT, SHORTS",12
727,"BLACK JACKET, BLACK HAT, BLUE JEANS",12
728,BLUE JEANS WHITE T-SHIRT,12
729,"BLACK, GREY JACKET, BLUE JEANS",12
730,"DK JACKET, BLUE JEANS",12
731,BLUE JEANS BLACK SHIRT,12
732,"WHITE T-SHIRT, BLUE SHORTS, BLACK SNEAKERS",12
733,"BLACK T-SHIRT, GRAY SWEATPANTS",12
734,RED SWEATSHIRT,12
735,"BLUE SWEATSHIRT, BLUE SWEATPANTS",12
736,"BLUE JEANS, BROWN SHIRT",12
737,BLUE T-SHIRT BLUE JEANS,12
738,"BLACK JACKET, BL JEANS",12
739,"BLACK WINTER COAT, BLUE JEANS",12
740,"GREY T-SHIRT, GREY SHORTS",12
741,"WHITE SHIRT, KHAKI SHORTS",12
742,BLUE JEANS WHITE SHIRT,12
743,TAN SHORTS,12
744,"JEANS, BLUE JACKET",12
745,"BLACK SHIRT, JEAN SHORTS",12
746,"BLACK JACKET, RED HOODIE, BLUE JEANS",12
747,"BLACK COAT, BLACK JEANS, BLACK SNEAKERS",12
748,"WHITE SHIRT, SHORTS",12
749,"WHITE TANK TOP, SHORTS",12
750,"GREY TANK TOP, BLUE JEANS",11
751,"BLACK HOODIE, BL JEANS",11
752,"BLACK NORTH FACE JACKET, BLUE JEANS",11
753,"DARK SHIRT, DARK PANTS",11
754,"BLACK SHIRT, KHAKI PANTS",11
755,"BLACK SWEATER, BLACK JEANS",11
756,"BLACK HAT, GREY SWEATSHIRT, BLUE JEANS",11
757,"BLACK HOODED SWEATSHIRT, BLACK SWEATPANTS",11
758,"BLACK HOODED SWEATSHIRT, JEANS",11
759,"WHITE T-SHIRT, BLUE EJANS",11
760,"WHITE T , BLUE JEANS",11
761,"BLACK HAT, GREY JACKET, BLUE JEANS",11
762,"WHITE T-SHIRT, BLACK JEANS, WHITE SNEAKERS",11
763,"GRAY HOODIE, BLACK SWEATPANTS",11
764,"WHITE T-SHIRT, CAMO PANTS",11
765,"JEANS, WHITE SHIRT",11
766,"BLACK HOODED SWEATSHIRT, BLACK JEANS",11
767,BLACK COAT AND BLUE JEANS,11
768,"BROWN JACKET, BLUE JEANS, WHITE SNEAKERS",11
769,"BLACK ZIP UP HOODIE, BLUE JEANS",11
770,"BROWN SWEATSHIRT, BLUE JEANS",11
771,BLACK COAT BLACK JEANS,11
772,"BLACK KNIT CAP, BLACK JACKET, BLUE JEANS",11
773,"BLUE HOODIE, BLUE JEANS, GREY SNEAKERS",11
774,"GREY HOODIE, BL JEANS",11
775,"BLACK SHIRT, BLUE JEANS, BLACK BOOTS",11
776,"GREY HOODIE, SWEATPANTS",11
777,"BLACK SHIRT, BLUE JEAN SHORTS",11
778,"ORANGE SHIRT, BLACK PANTS",11
779,"MULTI COLORED SHIRT, BLUE JEANS",11
780,"BLACK HOODIE, BLUE SWEATPANTS",11
781,"RED HAT, RED HOODIE, BLUE JEANS",11
782,"JEAN JACKET, JEANS",11
783,"BLUE COAT, BLUE PANTS",11
784,"BLACK HOODIE, GRAY PANTS",11
785,"WHITE SHIRT, BLACK PANTS, BLACK SNEAKERS",11
786,GOATEE,11
787,"RED T-SHIRT, BLUE JEANS, WHITE SNEAKERS",11
788,"BLACK LEATHER JACKET, BLACK PANTS",11
789,"GREY SWEATER, BLACK PANTS",11
790,"BLACK JACKET, DARK BLUE JEANS",11
791,GRAY SHIRT BLUE JEANS,11
792,BLUE HOODIE JEANS,11
793,GREY SHORTS,11
794,"BLACK JACKET, GRAY PANTS",11
795,"BLACK SHIRT, BLACK SWEATS",11
796,"WHITE T-SHIRT, BLUE JEANS, BROWN BOOTS",11
797,"BLUE HAT, WHITE SHIRT, BLUE JEANS",11
798,"BLACK SHORTS, NO SHIRT",11
799,"BLACK T-SHIRT, CAMO SHORTS",11
800,"YELLOW HOODIE, BLUE JEANS",11
801,UNK,11
802,"BLACK COAT, GREY PANTS",11
803,"BLACK SHIRT, BLUE JEANS, SNEAKERS",11
804,"PURPLE HOODIE, BLUE JEANS",11
805,"BLACK SHIRT, DARK PANTS",11
806,"RED SHIRT, BLUE JEANS, RED SNEAKERS",11
807,"BLACK LEATHER JACKET, JEANS",11
808,"BROWN HOODIE, JEANS",11
809,"BLACK JACKET, BLUE JEANS, RED SNEAKERS",11
810,"BLUE JACKET, BLUE JEANS, BLACK BOOTS",11
811,"WHITE SHIRT, BLUE JEANS, BROWN BOOTS",11
812,"BLACK HOODIE,  BLUE JEANS",11
813,BLACK SWEATSUIT,11
814,"BLACK JACKET, CAMO PANTS",11
815,"RED SHIRT, GREY PANTS",11
816,"BLACK TANK TOP, BLACK JEANS",11
817,"BLUE T-SHIRT, TAN SHORTS",11
818,BLACK JACKET GREY SWEATPANTS,11
819,"TAN JACKET, TAN PANTS",10
820,"BLACK HAT, BLACK T-SHIRT, BLACK SHORTS",10
821,"BLACK, WHITE DRESS",10
822,"BLUE HOODIE, BLUEJEANS",10
823,"GREY T-SHIRT, SHORTS",10
824,"GREY LONG SLEEVE SHIRT, BLUE JEANS",10
825,"BLACK T-SHIRT,BLUE JEANS",10
826,"WHITE T-SHIRT, BLACK BASKETBALL SHORTS",10
827,"WHITE TANK TOP, BLACK PANTS",10
828,"JEANS, GREY HOODIE",10
829,"DK JACKET, JEANS",10
830,"BLUE, WHITE STRIPED SHIRT, BLUE JEANS",10
831,"BROWN SHIRT, BROWN PANTS",10
832,"RED T-SHIRT, RED SHORTS",10
833,WHITE T-SHIRT BLACK JEANS,10
834,"WHITE HOODIE, BLACK PANTS",10
835,"BLACK TEE SHIRT, BLUE JEANS",10
836,"WHITE T-SHIRT, BLUE JEANS, BLACK BOOTS",10
837,"BLACK TEE, BLACK PANTS",10
838,"BLACK SHORTS, BLACK SHIRT",10
839,"BLACK JACKET, BLACK JEANS, BLACK BOOTS",10
840,"WHITE SHIRT, GRAY PANTS",10
841,"BLACK COAT, DARK BLUE JEANS",10
842,"BLACK HAT, RED SHIRT, BLUE JEANS",10
843,"BROWN JACKET, BLUE JEANS, BROWN BOOTS",10
844,"GREEN JACKET, BLUE JEANS, WHITE SNEAKERS",10
845,"BLACK JACKET, BLACK PANTS, BROWN BOOTS",10
846,"BLACK T-SHIRT, TAN PANTS",10
847,NO SHIRT,10
848,"BLACK SWEAT-SHIRT, BLUE JEANS",10
849,"BLACK COAT, BLUEJEANS",10
850,"BLACK JACKET, RED SHIRT, BLUE JEANS",10
851,BLACK TOP,10
852,BLUE SHIRT AND JEANS,10
853,"BRAIDS, WHITE T-SHIRT, BLUE JEANS",10
854,"GREY HOODIE, BLACK JACKET, BLUE JEANS",10
855,"BLACK LONG SLEEVE SHIRT, BLUE JEANS",10
856,"BLACK JACKET , BLUE JEANS",10
857,"BLACK T-SHIRT, BLUE JEANS, BLACK SHOES",10
858,BLUE SWEATSHIRT BLUE JEANS,10
859,"BLACK COAT,BLUE JEANS",10
860,"BLACK HOODIE, BLUE PANTS",10
861,"GREY HOODIE, BLACK JEANS, BLACK SNEAKERS",10
862,"RED SHIRT, BLUE PANTS",10
863,"BLACK T-SHIRT, BLACK SWEAT PANTS",10
864,"BLACK COAT, BLUE PANTS",10
865,"BLACK SHIRT, GREEN PANTS",10
866,"BLACK SHIRT, RED SHORTS",10
867,"BLACK HOODIE, BLUE JEANS, RED SNEAKERS",10
868,"RED HOODIE, TAN PANTS",10
869,"BLACK HOODIE, BLACK SWEATPANTS, BLACK SNEAKERS",10
870,BLACK T-SHIRT BLACK PANTS,10
871,"WHITE T-SHIRT, BLUE JEANS, SNEAKERS",10
872,BLACK HOODIE JEANS,10
873,"BLACK JACKET, GRAY HOODIE, BLUE JEANS",10
874,"WHITE JACKET, BLACK PANTS",10
875,"BLACK JEANS, BLACK T-SHIRT",10
876,"BLACK HAT, GREY HOODIE, BLACK JEANS",10
877,"DARK BLUE JACKET, BLUE JEANS",10
878,WHITE T-SHIRT JEANS,10
879,"BLACK JACKET, PANTS",10
880,"GREY T-SHIRT, BLUE JEANS, BLACK SNEAKERS",10
881,"WHITE T-SHIRT, BLUE JEANS, BLACK SHOES",10
882,WHITE SHIRT BLACK PANTS,10
883,WHITE T-SHIRT BLUE SHORTS,10
884,"WHITE T, BLUE JEANS, BLACK SNEAKERS",10
885,GRAY JACKET BLUE JEANS,10
886,"TAN SWEATER, BLUE JEANS",10
887,"BLACK PANTS, BLACK COAT",10
888,ALL DARK CLOTHING,10
889,"RED TEE, BLUE JEANS",10
890,"PLAID SHIRT, BLACK JEANS",10
891,"BLACK SHIRT, BROWN SHORTS",10
892,"WHITE SHIRT, BLUEJEANS",10
893,"WHITE T-SHIRT, BLUE JEANS, RED SNEAKERS",10
894,"BLUE SHIRT, KHAKI PANTS",10
895,"BLUE JEANS, WHITE HOODIE",10
896,"GREEN JACKET, BLUE JEANS, BLACK SNEAKERS",10
897,"BLACK T-SHIRT, DARK BLUE JEANS",10
898,"WHITE T-SHIRT, BLUE JEANS, TAN BOOTS",10
899,"RED SHIRT, BLACK SWEATPANTS",10
900,"BLACK JACKET, BLUE JEANS, BLUE SNEAKERS",10
901,"BLACK T-SHIRT, JEAN SHORTS",10
902,"RED POLO, BLUE JEANS",10
903,"WHITE TEE, BLACK PANTS",10
904,"BLUE POLO, JEANS",10
905,GREY SWEATS,10
906,"WHITE SHIRT, BROWN SHORTS",10
907,"GREY SWEATPANTS, BLACK JACKET",10
908,"BLUE COAT, BLACK JEANS",10
909,"BLACK FLEECE, BLACK PANTS",10
910,"BLACK JACKET,BLACK JEANS",10
911,"GREY HOODIE, BLUE JEANS, SNEAKERS",10
912,"GREY HOODIE, BLUE JEANS, TAN BOOTS",10
913,"BLACK HAT, BLACK COAT",10
914,"GRAY COAT, BLUE JEANS",10
915,"BROWN JACKET, TAN PANTS",9
916,"BLACK HAT, BLACK SHIRT, JEANS",9
917,"WHITE T-SHIRT, BLUE SWEATS",9
918,"NO SHIRT, JEANS",9
919,BLUE COAT BLUE JEANS,9
920,"LIGHT BLUE SHIRT, BLUE JEANS",9
921,"GREEN HOODIE, TAN PANTS",9
922,BLACK JACKET BLUE JEANS WHITE SNEAKERS,9
923,"BLACK HOODIE, BLACK HAT, BLUE JEANS",9
924,"GREEN T, BLUE JEANS",9
925,"GREY SHIRT, BLUE JEANS, GREY SNEAKERS",9
926,"GREY T-SHIRT, KHAKI SHORTS",9
927,"GREY HOODIE, KHAKI PANTS",9
928,"WHITE HOODIE, BLUE JEANS, WHITE SNEAKERS",9
929,"WHITE T, GREY SWEATS",9
930,"BLACK HAT, BLACK JACKET BLUE JEANS",9
931,"BLUE T-SHIRT, BLACK SWEATPANTS",9
932,"WHITE SHIRT, JEAN SHORTS",9
933,"BLUE T-SHIRT, KHAKI SHORTS",9
934,"PINK HOODIE, BLUE JEANS",9
935,"WHITE SHIRT, BLACK SHORTS, BLACK SNEAKERS",9
936,"RED HAT, RED SHIRT, BLUE JEANS",9
937,"BLUE HAT, GREY HOODIE, BLUE JEANS",9
938,"BROWN LEATHER COAT, BLUE JEANS",9
939,"GREY HOODIE, BLACK SHORTS",9
940,"GREY HOODIE, BLUE JEANS, BLUE SNEAKERS",9
941,"BLACK T, BLUE SHORTS",9
942,"BLACK HAT, COAT, BLUE JEANS",9
943,"TAN PANTS, BLACK JACKET",9
944,BLACK SHIRT BLUEJEANS,9
945,"TANK TOP, SHORTS",9
946,"HOODIE, BLUE JEANS",9
947,"PURPLE JACKET, BLUE JEANS",9
948,"BLUE HOODIE, BLUE JEANS, TAN BOOTS",9
949,"PURPLE SWEATSHIRT, BLUE JEANS",9
950,"BLACK SWEATSHIRT, GREY SWEATS",9
951,"BLACK VEST, BLUE JEANS",9
952,"WHITE T, RED SHORTS",9
953,BROWN COAT,9
954,"RED HAT, WHITE T-SHIRT, BLUE JEANS",9
955,BLACK JACKET BLACK SWEATPANTS,9
956,GREY HOODIE JEANS,9
957,"GREY SHIRT, SHORTS",9
958,"WHITE LONG SLEEVE SHIRT, BLUE JEANS",9
959,"DARK BLUE HOODIE, BLUE JEANS",9
960,BROWN JACKET JEANS,9
961,WHITEE T   BLUE  JEANS,9
962,BLACK HOODIE BLACK SWEATPANTS,9
963,"RED T-SHIRT, BLUE JEANS, BLACK SNEAKERS",9
964,"GREEN SHIRT, BLUE JEANS, WHITE SNEAKERS",9
965,"BLUE HOODIE, BLACK SWEATS",9
966,"BLACK HAT, WHITE T-SHIRT, BLACK SHORTS",9
967,"GREY HOODIE, BLACK VEST, BLUE JEANS",9
968,"BLACK TANK TOP, JEAN SHORTS",9
969,"GRAY SWEATSHIRT, GRAY SWEATPANTS",9
970,"BLUE SWEATSHIRT, BLUE JEANS, BLACK SNEAKERS",9
971,JEANS BLACK JACKET,9
972,"BROWN JACKET, BROWN PANTS",9
973,"TAN SHORTS, WHITE T-SHIRT",9
974,"GREY SWEATSHIRT, BLUE PANTS",9
975,"BLACK JACKET, BLUEJ EANS",9
976,"GRAY HOODIE, GRAY PANTS",9
977,"BLACK T-SHIRT, BLUE JEANS SHORTS",9
978,GREEN T-SHIRT,9
979,BLACK JACKET BLUE PANTS,9
980,"WHITE SHIRT, BLACK SWEATPANTS",9
981,"GREY T-SHIRT, WHITE SHORTS",9
982,"DARK COAT, BLUE JEANS",9
983,BLACK COAT JEANS,9
984,"BLACK SHIRT, GREEN SHORTS",9
985,"BLACK TANK TOP, BLUE JEAN SHORTS",9
986,"BLUE T-SHIRT, BLUE JEAN SHORTS",9
987,"GREY HOODIE, BLUE SWEATPANTS",9
988,"BLACK COAT, BLACK PANTS, BLACK SHOES",9
989,WHITE TANK,9
990,"RED T-SHIRT, GREY SWEATPANTS",9
991,"WHITE T-SHIRT, BROWN PANTS",9
992,GREY SWEATER,9
993,"PINK JACKET, BLUE JEANS",9
994,"MAROON HOODIE, JEANS",9
995,"BLACK WINTER JACKET, BLUE JEANS",9
996,"GREY TEE, BLUE JEANS",9
997,"BLUE JEANS, GRAY SWEATSHIRT",9
998,"BLACK JACKET, BLACK JEANS, WHITE SNEAKERS",9
999,"GREY TANK TOP, BLACK SHORTS",9
1000,"GREY SHIRT, GREY SWEATPANTS",9
1001,"BLUE HAT, BLUE SHIRT, BLUE JEANS",9
1002,"WHITE SHIRT, DARK JEANS",9
1003,"BLACK COAT, DARK PANTS",9
1004,WHITE POLO SHIRT,9
1005,"BROWN COAT, BLUE JEANS, BROWN BOOTS",9
1006,"BLACK SWEATSHIRT, BLUEJEANS",9
1007,JEANS BLACK COAT,9
1008,"WHITE T-SHIRT,BLUE SHORTS",9
1009,"BLACK HOODIE, BLUE JEANS, BLACK SHOES",9
1010,"GREY COAT, BLACK PANTS",9
1011,RED DRESS,9
1012,"WHITE T, SHORTS",9
1013,"BLACK NORTH FACE, BLUE JEANS",9
1014,"WHITE TANK TOP, WHITE SHORTS",9
1015,"BLUE JEANS, DARK SHIRT",9
1016,BLACK JACKET TAN PANTS,9
1017,"BLACK COAT, PANTS",9
1018,"COAT, JEANS",9
1019,GREEN HOODIE,9
1020,"BLUE SHIRT, BLUE JEANS, BLACK SHOES",9
1021,"MAROON SWEATSHIRT, BLUE JEANS",9
1022,"BLACK JACKET, BLACK HAT",9
1023,"GREY JACKET, TAN PANTS",9
1024,"BLACK TOP, BLACK PANTS",9
1025,"RED SHIRT, KHAKI SHORTS",9
1026,"JEANS, BLACK T-SHIRT",9
1027,BLACK T-SHIRT AND BLUE JEANS,9
1028,"BLACK TANK TOP, BLUE SHORTS",9
1029,BLUE JEANS BLUE JACKET,9
1030,"RED HOODIE, GREY SWEATS",9
1031,"RED SHIRT, TAN SHORTS",9
1032,"WHITE T-SHIRT, LIGHT BLUE JEANS",9
1033,"BLACK HAT, BLACK HOODIE, BLACK PANTS",9
1034,"BLUE TANK TOP, BLUE JEANS",8
1035,"BLACK LEATHER COAT, BLACK JEANS",8
1036,"GREEN T-SHIRT, JEANS",8
1037,"BLACK, GREY HOODIE, BLUE JEANS",8
1038,"WHITE SHIRT, BLUE JEANS, BLACK SHOES",8
1039,"BLACK HOODIE, GREY SWEATPANTS, BLACK SNEAKERS",8
1040,"BLUE JEANS, TAN JACKET",8
1041,"GREEN SHIRT, BLUE JEANS, BLACK SNEAKERS",8
1042,GREY DRESS,8
1043,"BLUE JEANS, BLACK JACKET, BLACK HAT",8
1044,"BLACK HOODIE, GREY SWT PANTS",8
1045,"WHITE T-SHIRT, BLUE JEANS, GRAY SNEAKERS",8
1046,WHITE TEE,8
1047,"JEANS, GREEN JACKET",8
1048,"NAVY BLUE SHIRT, BLUE JEANS",8
1049,BLACK HOODIE BLACK PANTS,8
1050,"GREY HOODIE, WHITE T-SHIRT, BLUE JEANS",8
1051,BLACK PANTS BLACK SHIRT,8
1052,"GREY SWEATPANTS, WHITE T-SHIRT",8
1053,"WHITE T-SHIRT, BLACK PANTS, WHITE SNEAKERS",8
1054,"BLUE T-SHIRT, BLUE PANTS",8
1055,"BLUE SHIRT, BLUE JEANS, GREY SNEAKERS",8
1056,"BLACK COAT, BLUE JEANS, TAN BOOTS",8
1057,"BLACK T-SHIRT, GRAY SHORTS",8
1058,"BLACK JACKET, BLUE JEANS, TAN BOOTS",8
1059,"RED HAT, RED SHIRT",8
1060,"BLUE COAT, BLACK PANTS",8
1061,"BLACK LEATHER, BLUE JEANS",8
1062,"PINK SWEATER, BLUE JEANS",8
1063,"BLACK HOODIE, BLACK T-SHIRT, BLUE JEANS",8
1064,"BLACK COAT, BLACK PANTS, BLACK SNEAKERS",8
1065,"BLUE TANK TOP, BLACK SHORTS",8
1066,"BLACK SS, BLUE JEANS",8
1067,BLACK SHIRT AND BLUE JEANS,8
1068,BLUE SWEATSUIT,8
1069,"WHITE T-SHIRT, GREY SWT PANTS",8
1070,"BLACK T-SHIRT, GREY JEANS",8
1071,"BLACK CAP, BLACK JACKET, BLACK JEANS",8
1072,BLACK SHIRT BLACK JEANS,8
1073,"BLACK HOODIE, BLACK JEANS, BLACK BOOTS",8
1074,"BLACK HOODIE, BLUE JEANS, TAN BOOTS",8
1075,"BROWN HOODIE, BLACK JEANS",8
1076,"STRIPED SHIRT, JEANS",8
1077,"GREY JACKET, GREY PANTS",8
1078,"BLACK SHIRT, BLUE EJANS",8
1079,"GREY PANTS, BLACK JACKET",8
1080,"ORANGE SWEATSHIRT, BLUE JEANS",8
1081,DARK JACKET BLUE JEANS,8
1082,"BLACK SHIRT, GREY SWEATS",8
1083,"BLUE JACKET,JEANS",8
1084,"WHITE T-SHIRT,JEANS",8
1085,"BLACK JACKET, BLUE SWEATPANTS",8
1086,"BLACK JEANS, WHITE T-SHIRT",8
1087,"WHITE SHIRT, KHAKI PANTS",8
1088,"BROWN JACKET, BLUE JEANS, BLACK SNEAKERS",8
1089,"RED SOX HAT, BLACK JACKET, BLUE JEANS",8
1090,"BLUE HOODIE, BLACK JACKET, BLUE JEANS",8
1091,"WHITE T-SHIRT, TAN CARGO SHORTS",8
1092,"BLUE JACKET, DARK JEANS",8
1093,"BLACK SHIRT, GRAY SWEATPANTS",8
1094,"WHITE T, CAMO SHORTS",8
1095,"BLACK HAT, RED HOODIE, BLUE JEANS",8
1096,"WHITE T-SHIRT, JEANS SHORTS",8
1097,"BLACK LEATHER JACKET, BLUE JEANS, BLACK BOOTS",8
1098,"BLACK JACKT, BLUE JEANS",8
1099,"GREY SWEATPANTS, BLACK HOODIE",8
1100,"BLACK HAT, BLACK SHIRT, BLACK SHORTS",8
1101,"BLUE SHIRT, BROWN PANTS",8
1102,"BLUE HOODIE, BLUE SWEATS",8
1103,"GREY T-SHIRT, BLUE JEAN SHORTS",8
1104,"BLUE, WHITE PLAID SHIRT, BLUE JEANS",8
1105,"BLACK CAP, BLACK COAT, BLUE JEANS",8
1106,"WHITE HOODED SWEATSHIRT, BLUE JEANS",8
1107,DARK SHIRT,8
1108,GREY HOODIE AND BLUE JEANS,8
